cost_id,company_id,construction_costs,construction_costs_currency,aisc_last_quarter,aisc_last_quarter_currency,aisc_last_year,aisc_last_year_currency,aisc_future,aisc_future_currency,aic_last_quarter,aic_last_quarter_currency,aic_last_year,aic_last_year_currency,tco_current,tco_current_currency,tco_future,tco_future_currency,last_updated
463,462,,,,,,,,,,,,,,,,,2025-03-20 00:00:00+0000
464,463,,,,,,,,,,,,,,,,,2025-03-20 00:00:00+0000
465,464,,,,,,,,,,,,,,,,,2025-03-24 00:00:00+0000
466,465,,,1350.0,USD,1300.0,USD,1400.0,USD,1450.0,USD,1400.0,USD,1100.0,USD,1150.0,USD,2025-03-24 00:00:00+0000
467,466,,,,,,,,,,,,,,,,,2025-03-24 00:00:00+0000
468,467,,,,,,,,,,,,,,,,,2025-03-24 00:00:00+0000
469,468,,,,,,,,,,,,,,,,,2025-03-24 00:00:00+0000
470,469,,,,,,,,,,,,,,,,,2025-03-24 00:00:00+0000
471,470,,,,,,,,,,,,,,,,,2025-03-24 00:00:00+0000
472,471,,,,,,,,,,,,,,,,,2025-03-20 00:00:00+0000
473,472,,,,,,,,,,,,,,,,,2025-03-24 21:46:00+0000
474,473,,,,,,,750.0,USD,,,,,,,600.0,USD,2025-03-24 21:44:00+0000
475,474,,,,,,,,,,,,,,,,,2025-03-24 21:44:00+0000
476,475,,,,,,,,,,,,,,,,,2025-03-24 00:00:00+0000
477,476,,,,,,,,,,,,,,,,,2025-03-24 21:41:00+0000
478,477,,,,,,,1200.0,USD,,,,,,,1000.0,USD,2025-03-24 00:00:00+0000
479,478,,,,,,,,,,,,,,,,,2025-03-24 21:35:00+0000
480,479,,,,,,,,,,,,,,,,,2025-03-24 21:34:00+0000
481,480,,,0.0,CAD,0.0,CAD,0.0,CAD,0.0,CAD,0.0,CAD,0.0,CAD,0.0,CAD,2025-03-24 00:00:00+0000
482,481,,,,,,,1400.0,USD,,,,,,,1050.0,USD,2025-03-24 00:00:00+0000
483,482,,,,,,,,,,,,,,,,,2025-03-24 21:22:00+0000
484,483,,,,,,,1500.0,USD,,,,,,,1000.0,USD,2025-03-24 21:20:00+0000
485,484,,,,,,,,,,,,,,,,,2025-03-20 00:00:00+0000
486,485,,,1250.0,AUD,1200.0,AUD,1100.0,AUD,,,,,,,,,2025-03-24 00:00:00+0000
487,486,,,,,,,,,,,,,,,,,2025-03-24 00:00:00+0000
488,487,,,437.0,USD,368.0,USD,368.0,USD,879.0,USD,714.0,USD,437.0,USD,437.0,USD,2025-03-24 00:00:00+0000
489,488,,,,,,,1200.0,USD,,,,,,,900.0,USD,2025-03-24 20:59:00+0000
490,489,,,,,,,1.38,USD/lb Cu,,,,,,,0.95,USD/lb Cu,2025-03-24 20:56:00+0000
491,490,,,,,,,1100.0,USD,,,,,,,800.0,USD,2025-03-24 20:50:00+0000
492,491,,,,,,,877.0,USD,,,,,,,650.0,USD,2025-03-24 20:47:00+0000
493,492,,,,,,,1200.0,USD,,,,,,,900.0,USD,2025-03-24 20:41:00+0000
494,493,,,,,,,,,,,,,,,,,2025-03-25 03:36:00+0000
495,494,,,,,,,,,,,,,,,,,2025-03-25 03:34:00+0000
496,495,,,,,,,,,,,,,,,,,2025-03-25 03:32:00+0000
497,496,,,,,,,,,,,,,,,,,2025-03-25 03:29:00+0000
498,497,,,,,,,,,,,,,,,,,2025-03-25 03:25:00+0000
499,498,,,,,,,1200.0,USD,,,,,,,,,2025-03-24 21:18:00+0000
500,499,,,,,,,924.0,USD,,,,,,,,,2025-03-24 21:16:00+0000
501,500,,,,,,,,,,,,,,,,,2025-03-20 00:00:00+0000
503,5,,,,,,,,,,,,,,,,,2024-07-27 20:24:00+0000
504,6,,,,,,,,,,,,,,,,,2023-11-22 00:00:00+0000
505,45,,,,,,,,,,,,,,,,,2025-03-21 00:00:00+0000
